Year,Month,Carrier,Carrier Name,Type,Number of Flights
2010,7,YV,Mesa Airlines Inc.,On Time,27
2010,8,AA,American Airlines Inc.,Carrier Delay,34.93
2010,8,AA,American Airlines Inc.,Other Delay,32.07
2010,8,AA,American Airlines Inc.,On Time,366
2010,8,AS,Alaska Airlines Inc.,Carrier Delay,11.83
2010,8,AS,Alaska Airlines Inc.,Other Delay,4.17
2010,8,AS,Alaska Airlines Inc.,On Time,284
2010,8,B6,JetBlue Airways,Carrier Delay,10.75
2010,8,B6,JetBlue Airways,Other Delay,15.25
2010,8,B6,JetBlue Airways,On Time,98
2010,8,CO,Continental Air Lines Inc.,Carrier Delay,7.49
2010,8,CO,Continental Air Lines Inc.,Other Delay,12.51
2010,8,CO,Continental Air Lines Inc.,On Time,306
2010,8,DL,Delta Air Lines Inc.,Carrier Delay,50.23
2010,8,DL,Delta Air Lines Inc.,Other Delay,71.77
2010,8,DL,Delta Air Lines Inc.,On Time,506
2010,8,F9,Frontier Airlines Inc.,Carrier Delay,11.39
2010,8,F9,Frontier Airlines Inc.,Other Delay,17.61
2010,8,F9,Frontier Airlines Inc.,On Time,156
2010,8,FL,AirTran Airways Corporation,Carrier Delay,4
2010,8,FL,AirTran Airways Corporation,Other Delay,7
2010,8,FL,AirTran Airways Corporation,On Time,51
2010,8,HA,Hawaiian Airlines Inc.,Carrier Delay,7.87
2010,8,HA,Hawaiian Airlines Inc.,Other Delay,0.13
2010,8,HA,Hawaiian Airlines Inc.,On Time,46
2010,8,MQ,American Eagle Airlines Inc.,Carrier Delay,12.19
2010,8,MQ,American Eagle Airlines Inc.,Other Delay,28.81
2010,8,MQ,American Eagle Airlines Inc.,On Time,346
2010,8,OO,SkyWest Airlines Inc.,Carrier Delay,25.31
2010,8,OO,SkyWest Airlines Inc.,Other Delay,73.69
2010,8,OO,SkyWest Airlines Inc.,On Time,545
2010,8,UA,United Air Lines Inc.,Carrier Delay,17.58
2010,8,UA,United Air Lines Inc.,Other Delay,64.42
2010,8,UA,United Air Lines Inc.,On Time,541
2010,8,US,US Airways Inc.,Carrier Delay,10.78
2010,8,US,US Airways Inc.,Other Delay,27.22
2010,8,US,US Airways Inc.,On Time,303
2010,8,WN,Southwest Airlines Co.,Carrier Delay,132.89
2010,8,WN,Southwest Airlines Co.,Other Delay,302.11
2010,8,WN,Southwest Airlines Co.,On Time,2431
2010,8,YV,Mesa Airlines Inc.,Carrier Delay,1
2010,8,YV,Mesa Airlines Inc.,Other Delay,0
2010,8,YV,Mesa Airlines Inc.,On Time,17
2010,9,AA,American Airlines Inc.,Carrier Delay,18.63
2010,9,AA,American Airlines Inc.,Other Delay,52.37
2010,9,AA,American Airlines Inc.,On Time,343
2010,9,AS,Alaska Airlines Inc.,Carrier Delay,7.19
2010,9,AS,Alaska Airlines Inc.,Other Delay,11.81
2010,9,AS,Alaska Airlines Inc.,On Time,250
2010,9,B6,JetBlue Airways,Carrier Delay,6.15
2010,9,B6,JetBlue Airways,Other Delay,12.85
2010,9,B6,JetBlue Airways,On Time,95
2010,9,CO,Continental Air Lines Inc.,Carrier Delay,4.99
2010,9,CO,Continental Air Lines Inc.,Other Delay,13.01
2010,9,CO,Continental Air Lines Inc.,On Time,232
2010,9,DL,Delta Air Lines Inc.,Carrier Delay,46.77
2010,9,DL,Delta Air Lines Inc.,Other Delay,66.23
2010,9,DL,Delta Air Lines Inc.,On Time,430
2010,9,F9,Frontier Airlines Inc.,Carrier Delay,5.92
2010,9,F9,Frontier Airlines Inc.,Other Delay,6.08
2010,9,F9,Frontier Airlines Inc.,On Time,123
2010,9,FL,AirTran Airways Corporation,Carrier Delay,1
2010,9,FL,AirTran Airways Corporation,Other Delay,0
2010,9,FL,AirTran Airways Corporation,On Time,12
2010,9,HA,Hawaiian Airlines Inc.,Carrier Delay,2
2010,9,HA,Hawaiian Airlines Inc.,Other Delay,0
2010,9,HA,Hawaiian Airlines Inc.,On Time,28
2010,9,MQ,American Eagle Airlines Inc.,Carrier Delay,11.58
2010,9,MQ,American Eagle Airlines Inc.,Other Delay,26.42
2010,9,MQ,American Eagle Airlines Inc.,On Time,314
2010,9,OO,SkyWest Airlines Inc.,Carrier Delay,14.48
2010,9,OO,SkyWest Airlines Inc.,Other Delay,49.52
2010,9,OO,SkyWest Airlines Inc.,On Time,498
2010,9,UA,United Air Lines Inc.,Carrier Delay,19.21
2010,9,UA,United Air Lines Inc.,Other Delay,27.79
2010,9,UA,United Air Lines Inc.,On Time,540
2010,9,US,US Airways Inc.,Carrier Delay,10.65
2010,9,US,US Airways Inc.,Other Delay,21.35
2010,9,US,US Airways Inc.,On Time,274
2010,9,WN,Southwest Airlines Co.,Carrier Delay,103.62
2010,9,WN,Southwest Airlines Co.,Other Delay,280.38
2010,9,WN,Southwest Airlines Co.,On Time,2294
2010,9,YV,Mesa Airlines Inc.,Carrier Delay,0
2010,9,YV,Mesa Airlines Inc.,Other Delay,0
2010,9,YV,Mesa Airlines Inc.,On Time,9
2010,10,AA,American Airlines Inc.,Carrier Delay,25.96
2010,10,AA,American Airlines Inc.,Other Delay,42.04
2010,10,AA,American Airlines Inc.,On Time,361
2010,10,AS,Alaska Airlines Inc.,Carrier Delay,9.87
2010,10,AS,Alaska Airlines Inc.,Other Delay,19.13
2010,10,AS,Alaska Airlines Inc.,On Time,281
2010,10,B6,JetBlue Airways,Carrier Delay,6.09
2010,10,B6,JetBlue Airways,Other Delay,18.91
2010,10,B6,JetBlue Airways,On Time,98
2010,10,CO,Continental Air Lines Inc.,Carrier Delay,11.53
2010,10,CO,Continental Air Lines Inc.,Other Delay,10.47
2010,10,CO,Continental Air Lines Inc.,On Time,243
2010,10,DL,Delta Air Lines Inc.,Carrier Delay,33.03
2010,10,DL,Delta Air Lines Inc.,Other Delay,56.97
2010,10,DL,Delta Air Lines Inc.,On Time,455
2010,10,F9,Frontier Airlines Inc.,Carrier Delay,6.63
2010,10,F9,Frontier Airlines Inc.,Other Delay,7.37
2010,10,F9,Frontier Airlines Inc.,On Time,127
2010,10,HA,Hawaiian Airlines Inc.,Carrier Delay,9
2010,10,HA,Hawaiian Airlines Inc.,Other Delay,0
2010,10,HA,Hawaiian Airlines Inc.,On Time,22
2010,10,MQ,American Eagle Airlines Inc.,Carrier Delay,15.13
2010,10,MQ,American Eagle Airlines Inc.,Other Delay,28.87
2010,10,MQ,American Eagle Airlines Inc.,On Time,318
2010,10,OO,SkyWest Airlines Inc.,Carrier Delay,32.51
2010,10,OO,SkyWest Airlines Inc.,Other Delay,70.49
2010,10,OO,SkyWest Airlines Inc.,On Time,486
2010,10,UA,United Air Lines Inc.,Carrier Delay,16.94
2010,10,UA,United Air Lines Inc.,Other Delay,37.06
2010,10,UA,United Air Lines Inc.,On Time,573
2010,10,US,US Airways Inc.,Carrier Delay,17.39
2010,10,US,US Airways Inc.,Other Delay,37.61
2010,10,US,US Airways Inc.,On Time,255
2010,10,WN,Southwest Airlines Co.,Carrier Delay,192.35
2010,10,WN,Southwest Airlines Co.,Other Delay,460.65
2010,10,WN,Southwest Airlines Co.,On Time,2127
2010,10,YV,Mesa Airlines Inc.,Carrier Delay,1
2010,10,YV,Mesa Airlines Inc.,Other Delay,2
2010,10,YV,Mesa Airlines Inc.,On Time,6
2010,11,AA,American Airlines Inc.,Carrier Delay,28.71
2010,11,AA,American Airlines Inc.,Other Delay,52.29
2010,11,AA,American Airlines Inc.,On Time,330
2010,11,AS,Alaska Airlines Inc.,Carrier Delay,18.67
2010,11,AS,Alaska Airlines Inc.,Other Delay,28.33
2010,11,AS,Alaska Airlines Inc.,On Time,268
2010,11,B6,JetBlue Airways,Carrier Delay,8.82
2010,11,B6,JetBlue Airways,Other Delay,14.18
2010,11,B6,JetBlue Airways,On Time,72
2010,11,CO,Continental Air Lines Inc.,Carrier Delay,11.87
2010,11,CO,Continental Air Lines Inc.,Other Delay,24.13
2010,11,CO,Continental Air Lines Inc.,On Time,215
2010,11,DL,Delta Air Lines Inc.,Carrier Delay,32.56
2010,11,DL,Delta Air Lines Inc.,Other Delay,95.44
2010,11,DL,Delta Air Lines Inc.,On Time,360
2010,11,F9,Frontier Airlines Inc.,Carrier Delay,7.41
2010,11,F9,Frontier Airlines Inc.,Other Delay,12.59
2010,11,F9,Frontier Airlines Inc.,On Time,108
2010,11,HA,Hawaiian Airlines Inc.,Carrier Delay,7.99
2010,11,HA,Hawaiian Airlines Inc.,Other Delay,0.01
2010,11,HA,Hawaiian Airlines Inc.,On Time,22
2010,11,MQ,American Eagle Airlines Inc.,Carrier Delay,8.65
2010,11,MQ,American Eagle Airlines Inc.,Other Delay,18.35
2010,11,MQ,American Eagle Airlines Inc.,On Time,322
2010,11,OO,SkyWest Airlines Inc.,Carrier Delay,26.68
2010,11,OO,SkyWest Airlines Inc.,Other Delay,78.32
2010,11,OO,SkyWest Airlines Inc.,On Time,473
2010,11,UA,United Air Lines Inc.,Carrier Delay,11.16
2010,11,UA,United Air Lines Inc.,Other Delay,51.84
2010,11,UA,United Air Lines Inc.,On Time,506
2010,11,US,US Airways Inc.,Carrier Delay,11.91
2010,11,US,US Airways Inc.,Other Delay,29.09
2010,11,US,US Airways Inc.,On Time,260
2010,11,WN,Southwest Airlines Co.,Carrier Delay,172.29
2010,11,WN,Southwest Airlines Co.,Other Delay,384.71
2010,11,WN,Southwest Airlines Co.,On Time,2077
2010,12,AA,American Airlines Inc.,Carrier Delay,24.88
2010,12,AA,American Airlines Inc.,Other Delay,49.12
2010,12,AA,American Airlines Inc.,On Time,355
2010,12,AS,Alaska Airlines Inc.,Carrier Delay,20.08
2010,12,AS,Alaska Airlines Inc.,Other Delay,60.92
2010,12,AS,Alaska Airlines Inc.,On Time,239
2010,12,B6,JetBlue Airways,Carrier Delay,14.36
2010,12,B6,JetBlue Airways,Other Delay,15.64
2010,12,B6,JetBlue Airways,On Time,60
2010,12,CO,Continental Air Lines Inc.,Carrier Delay,44.3
2010,12,CO,Continental Air Lines Inc.,Other Delay,55.7
2010,12,CO,Continental Air Lines Inc.,On Time,227
2010,12,DL,Delta Air Lines Inc.,Carrier Delay,46.94
2010,12,DL,Delta Air Lines Inc.,Other Delay,100.06
2010,12,DL,Delta Air Lines Inc.,On Time,334
2010,12,F9,Frontier Airlines Inc.,Carrier Delay,11.23
2010,12,F9,Frontier Airlines Inc.,Other Delay,29.77
2010,12,F9,Frontier Airlines Inc.,On Time,90
2010,12,HA,Hawaiian Airlines Inc.,Carrier Delay,1.68
2010,12,HA,Hawaiian Airlines Inc.,Other Delay,0.32
2010,12,HA,Hawaiian Airlines Inc.,On Time,29
2010,12,MQ,American Eagle Airlines Inc.,Carrier Delay,13.1
2010,12,MQ,American Eagle Airlines Inc.,Other Delay,61.9
2010,12,MQ,American Eagle Airlines Inc.,On Time,287
2010,12,OO,SkyWest Airlines Inc.,Carrier Delay,42.87
2010,12,OO,SkyWest Airlines Inc.,Other Delay,176.13
2010,12,OO,SkyWest Airlines Inc.,On Time,398
2010,12,UA,United Air Lines Inc.,Carrier Delay,31.84
2010,12,UA,United Air Lines Inc.,Other Delay,57.16
2010,12,UA,United Air Lines Inc.,On Time,489
2010,12,US,US Airways Inc.,Carrier Delay,25.62
2010,12,US,US Airways Inc.,Other Delay,59.38
2010,12,US,US Airways Inc.,On Time,229
2010,12,WN,Southwest Airlines Co.,Carrier Delay,281.15
2010,12,WN,Southwest Airlines Co.,Other Delay,716.85
2010,12,WN,Southwest Airlines Co.,On Time,1694
2011,1,AA,American Airlines Inc.,Carrier Delay,44.58
2011,1,AA,American Airlines Inc.,Other Delay,37.42
2011,1,AA,American Airlines Inc.,On Time,351
2011,1,AS,Alaska Airlines Inc.,Carrier Delay,13.69
2011,1,AS,Alaska Airlines Inc.,Other Delay,28.31
2011,1,AS,Alaska Airlines Inc.,On Time,289
2011,1,B6,JetBlue Airways,Carrier Delay,13.38
2011,1,B6,JetBlue Airways,Other Delay,10.62
2011,1,B6,JetBlue Airways,On Time,60
2011,1,CO,Continental Air Lines Inc.,Carrier Delay,26.56
2011,1,CO,Continental Air Lines Inc.,Other Delay,37.44
2011,1,CO,Continental Air Lines Inc.,On Time,201
2011,1,DL,Delta Air Lines Inc.,Carrier Delay,40.8
2011,1,DL,Delta Air Lines Inc.,Other Delay,54.2
2011,1,DL,Delta Air Lines Inc.,On Time,344
2011,1,F9,Frontier Airlines Inc.,Carrier Delay,10.61
2011,1,F9,Frontier Airlines Inc.,Other Delay,16.39
2011,1,F9,Frontier Airlines Inc.,On Time,91
2011,1,HA,Hawaiian Airlines Inc.,Carrier Delay,16.58
2011,1,HA,Hawaiian Airlines Inc.,Other Delay,0.42
2011,1,HA,Hawaiian Airlines Inc.,On Time,14
2011,1,MQ,American Eagle Airlines Inc.,Carrier Delay,13.47
2011,1,MQ,American Eagle Airlines Inc.,Other Delay,22.53
2011,1,MQ,American Eagle Airlines Inc.,On Time,326
2011,1,OO,SkyWest Airlines Inc.,Carrier Delay,33.24
2011,1,OO,SkyWest Airlines Inc.,Other Delay,63.76
2011,1,OO,SkyWest Airlines Inc.,On Time,526
2011,1,UA,United Air Lines Inc.,Carrier Delay,15.39
2011,1,UA,United Air Lines Inc.,Other Delay,56.61
2011,1,UA,United Air Lines Inc.,On Time,520
2011,1,US,US Airways Inc.,Carrier Delay,17.83
2011,1,US,US Airways Inc.,Other Delay,35.17
2011,1,US,US Airways Inc.,On Time,234
2011,1,WN,Southwest Airlines Co.,Carrier Delay,190.4
2011,1,WN,Southwest Airlines Co.,Other Delay,430.6
2011,1,WN,Southwest Airlines Co.,On Time,2108
2011,2,AA,American Airlines Inc.,Carrier Delay,43.17
2011,2,AA,American Airlines Inc.,Other Delay,105.83
2011,2,AA,American Airlines Inc.,On Time,241
2011,2,AS,Alaska Airlines Inc.,Carrier Delay,18.36
2011,2,AS,Alaska Airlines Inc.,Other Delay,39.64
2011,2,AS,Alaska Airlines Inc.,On Time,242
2011,2,B6,JetBlue Airways,Carrier Delay,5.03
2011,2,B6,JetBlue Airways,Other Delay,26.97
2011,2,B6,JetBlue Airways,On Time,48
2011,2,CO,Continental Air Lines Inc.,Carrier Delay,20.72
2011,2,CO,Continental Air Lines Inc.,Other Delay,44.28
2011,2,CO,Continental Air Lines Inc.,On Time,174
2011,2,DL,Delta Air Lines Inc.,Carrier Delay,21.01
2011,2,DL,Delta Air Lines Inc.,Other Delay,66.99
2011,2,DL,Delta Air Lines Inc.,On Time,302
2011,2,F9,Frontier Airlines Inc.,Carrier Delay,10.25
2011,2,F9,Frontier Airlines Inc.,Other Delay,26.75
2011,2,F9,Frontier Airlines Inc.,On Time,84
2011,2,HA,Hawaiian Airlines Inc.,Carrier Delay,8.06
2011,2,HA,Hawaiian Airlines Inc.,Other Delay,0.94
2011,2,HA,Hawaiian Airlines Inc.,On Time,19
2011,2,MQ,American Eagle Airlines Inc.,Carrier Delay,14.7
2011,2,MQ,American Eagle Airlines Inc.,Other Delay,30.3
2011,2,MQ,American Eagle Airlines Inc.,On Time,283
2011,2,OO,SkyWest Airlines Inc.,Carrier Delay,28.62
2011,2,OO,SkyWest Airlines Inc.,Other Delay,93.38
2011,2,OO,SkyWest Airlines Inc.,On Time,474
2011,2,UA,United Air Lines Inc.,Carrier Delay,24.59
2011,2,UA,United Air Lines Inc.,Other Delay,92.41
2011,2,UA,United Air Lines Inc.,On Time,392
2011,2,US,US Airways Inc.,Carrier Delay,23.38
2011,2,US,US Airways Inc.,Other Delay,37.62
2011,2,US,US Airways Inc.,On Time,195
2011,2,WN,Southwest Airlines Co.,Carrier Delay,149.86
2011,2,WN,Southwest Airlines Co.,Other Delay,469.14
2011,2,WN,Southwest Airlines Co.,On Time,1881
2011,3,AA,American Airlines Inc.,Carrier Delay,40.48
2011,3,AA,American Airlines Inc.,Other Delay,63.52
2011,3,AA,American Airlines Inc.,On Time,330
2011,3,AS,Alaska Airlines Inc.,Carrier Delay,16.25
2011,3,AS,Alaska Airlines Inc.,Other Delay,45.75
2011,3,AS,Alaska Airlines Inc.,On Time,276
2011,3,B6,JetBlue Airways,Carrier Delay,6.47
2011,3,B6,JetBlue Airways,Other Delay,26.53
2011,3,B6,JetBlue Airways,On Time,47
2011,3,CO,Continental Air Lines Inc.,Carrier Delay,27.67
2011,3,CO,Continental Air Lines Inc.,Other Delay,49.33
2011,3,CO,Continental Air Lines Inc.,On Time,212
2011,3,DL,Delta Air Lines Inc.,Carrier Delay,33.99
2011,3,DL,Delta Air Lines Inc.,Other Delay,92.01
2011,3,DL,Delta Air Lines Inc.,On Time,392
2011,3,F9,Frontier Airlines Inc.,Carrier Delay,11.75
2011,3,F9,Frontier Airlines Inc.,Other Delay,29.25
2011,3,F9,Frontier Airlines Inc.,On Time,103
2011,3,HA,Hawaiian Airlines Inc.,Carrier Delay,6.1
2011,3,HA,Hawaiian Airlines Inc.,Other Delay,0.9
2011,3,HA,Hawaiian Airlines Inc.,On Time,24
2011,3,MQ,American Eagle Airlines Inc.,Carrier Delay,12.57
2011,3,MQ,American Eagle Airlines Inc.,Other Delay,32.43
2011,3,MQ,American Eagle Airlines Inc.,On Time,319
2011,3,OO,SkyWest Airlines Inc.,Carrier Delay,48.83
2011,3,OO,SkyWest Airlines Inc.,Other Delay,110.17
2011,3,OO,SkyWest Airlines Inc.,On Time,552
2011,3,UA,United Air Lines Inc.,Carrier Delay,19.88
2011,3,UA,United Air Lines Inc.,Other Delay,73.12
2011,3,UA,United Air Lines Inc.,On Time,429
2011,3,US,US Airways Inc.,Carrier Delay,19.34
2011,3,US,US Airways Inc.,Other Delay,34.66
2011,3,US,US Airways Inc.,On Time,238
2011,3,WN,Southwest Airlines Co.,Carrier Delay,173.3
2011,3,WN,Southwest Airlines Co.,Other Delay,512.7
2011,3,WN,Southwest Airlines Co.,On Time,2118
2011,3,YV,Mesa Airlines Inc.,Carrier Delay,0
2011,3,YV,Mesa Airlines Inc.,Other Delay,1
2011,3,YV,Mesa Airlines Inc.,On Time,4
2011,4,AA,American Airlines Inc.,Carrier Delay,50.18
2011,4,AA,American Airlines Inc.,Other Delay,115.82
2011,4,AA,American Airlines Inc.,On Time,254
2011,4,AS,Alaska Airlines Inc.,Carrier Delay,10.86
2011,4,AS,Alaska Airlines Inc.,Other Delay,25.14
2011,4,AS,Alaska Airlines Inc.,On Time,305
2011,4,B6,JetBlue Airways,Carrier Delay,4.95
2011,4,B6,JetBlue Airways,Other Delay,26.05
2011,4,B6,JetBlue Airways,On Time,50
2011,4,CO,Continental Air Lines Inc.,Carrier Delay,27.1
2011,4,CO,Continental Air Lines Inc.,Other Delay,66.9
2011,4,CO,Continental Air Lines Inc.,On Time,177
2011,4,DL,Delta Air Lines Inc.,Carrier Delay,42.79
2011,4,DL,Delta Air Lines Inc.,Other Delay,100.21
2011,4,DL,Delta Air Lines Inc.,On Time,358
2011,4,F9,Frontier Airlines Inc.,Carrier Delay,10.76
2011,4,F9,Frontier Airlines Inc.,Other Delay,13.24
2011,4,F9,Frontier Airlines Inc.,On Time,96
2011,4,HA,Hawaiian Airlines Inc.,Carrier Delay,6.85
2011,4,HA,Hawaiian Airlines Inc.,Other Delay,0.15
2011,4,HA,Hawaiian Airlines Inc.,On Time,23
2011,4,MQ,American Eagle Airlines Inc.,Carrier Delay,20.7
2011,4,MQ,American Eagle Airlines Inc.,Other Delay,20.3
2011,4,MQ,American Eagle Airlines Inc.,On Time,286
2011,4,OO,SkyWest Airlines Inc.,Carrier Delay,19.81
2011,4,OO,SkyWest Airlines Inc.,Other Delay,64.19
2011,4,OO,SkyWest Airlines Inc.,On Time,531
2011,4,UA,United Air Lines Inc.,Carrier Delay,25.95
2011,4,UA,United Air Lines Inc.,Other Delay,78.05
2011,4,UA,United Air Lines Inc.,On Time,375
2011,4,US,US Airways Inc.,Carrier Delay,23.3
2011,4,US,US Airways Inc.,Other Delay,40.7
2011,4,US,US Airways Inc.,On Time,220
2011,4,WN,Southwest Airlines Co.,Carrier Delay,194.15
2011,4,WN,Southwest Airlines Co.,Other Delay,470.85
2011,4,WN,Southwest Airlines Co.,On Time,2040
2011,4,YV,Mesa Airlines Inc.,Carrier Delay,0.37
2011,4,YV,Mesa Airlines Inc.,Other Delay,0.63
2011,4,YV,Mesa Airlines Inc.,On Time,25
2011,5,AA,American Airlines Inc.,Carrier Delay,44.55
2011,5,AA,American Airlines Inc.,Other Delay,92.45
2011,5,AA,American Airlines Inc.,On Time,280
2011,5,AS,Alaska Airlines Inc.,Carrier Delay,10.33
2011,5,AS,Alaska Airlines Inc.,Other Delay,14.67
2011,5,AS,Alaska Airlines Inc.,On Time,334
2011,5,B6,JetBlue Airways,Carrier Delay,3.06
2011,5,B6,JetBlue Airways,Other Delay,8.94
2011,5,B6,JetBlue Airways,On Time,77
2011,5,CO,Continental Air Lines Inc.,Carrier Delay,22.42
2011,5,CO,Continental Air Lines Inc.,Other Delay,44.58
2011,5,CO,Continental Air Lines Inc.,On Time,207
2011,5,DL,Delta Air Lines Inc.,Carrier Delay,24.02
2011,5,DL,Delta Air Lines Inc.,Other Delay,69.98
2011,5,DL,Delta Air Lines Inc.,On Time,463
2011,5,F9,Frontier Airlines Inc.,Carrier Delay,19.83
2011,5,F9,Frontier Airlines Inc.,Other Delay,23.17
2011,5,F9,Frontier Airlines Inc.,On Time,95
2011,5,HA,Hawaiian Airlines Inc.,Carrier Delay,13.52
2011,5,HA,Hawaiian Airlines Inc.,Other Delay,0.48
2011,5,HA,Hawaiian Airlines Inc.,On Time,17
2011,5,MQ,American Eagle Airlines Inc.,Carrier Delay,17.63
2011,5,MQ,American Eagle Airlines Inc.,Other Delay,18.37
2011,5,MQ,American Eagle Airlines Inc.,On Time,301
2011,5,OO,SkyWest Airlines Inc.,Carrier Delay,25.01
2011,5,OO,SkyWest Airlines Inc.,Other Delay,61.99
2011,5,OO,SkyWest Airlines Inc.,On Time,530
2011,5,UA,United Air Lines Inc.,Carrier Delay,22.73
2011,5,UA,United Air Lines Inc.,Other Delay,70.27
2011,5,UA,United Air Lines Inc.,On Time,392
2011,5,US,US Airways Inc.,Carrier Delay,31.1
2011,5,US,US Airways Inc.,Other Delay,38.9
2011,5,US,US Airways Inc.,On Time,278
2011,5,WN,Southwest Airlines Co.,Carrier Delay,187.45
2011,5,WN,Southwest Airlines Co.,Other Delay,399.55
2011,5,WN,Southwest Airlines Co.,On Time,2248
2011,5,YV,Mesa Airlines Inc.,Carrier Delay,0
2011,5,YV,Mesa Airlines Inc.,Other Delay,0
2011,5,YV,Mesa Airlines Inc.,On Time,31
2011,6,AA,American Airlines Inc.,Carrier Delay,60.86
2011,6,AA,American Airlines Inc.,Other Delay,68.14
2011,6,AA,American Airlines Inc.,On Time,309
2011,6,AS,Alaska Airlines Inc.,Carrier Delay,13.8
2011,6,AS,Alaska Airlines Inc.,Other Delay,16.2
2011,6,AS,Alaska Airlines Inc.,On Time,318
2011,6,B6,JetBlue Airways,Carrier Delay,8.91
2011,6,B6,JetBlue Airways,Other Delay,20.09
2011,6,B6,JetBlue Airways,On Time,74
2011,6,CO,Continental Air Lines Inc.,Carrier Delay,27.35
2011,6,CO,Continental Air Lines Inc.,Other Delay,61.65
2011,6,CO,Continental Air Lines Inc.,On Time,233
2011,6,DL,Delta Air Lines Inc.,Carrier Delay,53.2
2011,6,DL,Delta Air Lines Inc.,Other Delay,71.8
2011,6,DL,Delta Air Lines Inc.,On Time,477
2011,6,F9,Frontier Airlines Inc.,Carrier Delay,9.16
2011,6,F9,Frontier Airlines Inc.,Other Delay,19.84
2011,6,F9,Frontier Airlines Inc.,On Time,113
2011,6,HA,Hawaiian Airlines Inc.,Carrier Delay,5
2011,6,HA,Hawaiian Airlines Inc.,Other Delay,0
2011,6,HA,Hawaiian Airlines Inc.,On Time,25
2011,6,MQ,American Eagle Airlines Inc.,Carrier Delay,21.74
2011,6,MQ,American Eagle Airlines Inc.,Other Delay,20.26
2011,6,MQ,American Eagle Airlines Inc.,On Time,284
2011,6,OO,SkyWest Airlines Inc.,Carrier Delay,38.24
2011,6,OO,SkyWest Airlines Inc.,Other Delay,85.76
2011,6,OO,SkyWest Airlines Inc.,On Time,510
2011,6,UA,United Air Lines Inc.,Carrier Delay,46.98
2011,6,UA,United Air Lines Inc.,Other Delay,92.02
2011,6,UA,United Air Lines Inc.,On Time,358
2011,6,US,US Airways Inc.,Carrier Delay,23.43
2011,6,US,US Airways Inc.,Other Delay,49.57
2011,6,US,US Airways Inc.,On Time,271
2011,6,WN,Southwest Airlines Co.,Carrier Delay,178.92
2011,6,WN,Southwest Airlines Co.,Other Delay,399.08
2011,6,WN,Southwest Airlines Co.,On Time,2233
2011,6,YV,Mesa Airlines Inc.,Carrier Delay,3.76
2011,6,YV,Mesa Airlines Inc.,Other Delay,2.24
2011,6,YV,Mesa Airlines Inc.,On Time,20
2011,7,AA,American Airlines Inc.,Carrier Delay,55.34
2011,7,AA,American Airlines Inc.,Other Delay,39.66
2011,7,AA,American Airlines Inc.,On Time,367
2011,7,AS,Alaska Airlines Inc.,Carrier Delay,21.99
2011,7,AS,Alaska Airlines Inc.,Other Delay,21.01
2011,7,AS,Alaska Airlines Inc.,On Time,312
2011,7,B6,JetBlue Airways,Carrier Delay,10.61
2011,7,B6,JetBlue Airways,Other Delay,7.39
2011,7,B6,JetBlue Airways,On Time,104
2011,7,CO,Continental Air Lines Inc.,Carrier Delay,22.16
2011,7,CO,Continental Air Lines Inc.,Other Delay,30.84
2011,7,CO,Continental Air Lines Inc.,On Time,296
2011,7,DL,Delta Air Lines Inc.,Carrier Delay,30.39
2011,7,DL,Delta Air Lines Inc.,Other Delay,48.61
2011,7,DL,Delta Air Lines Inc.,On Time,553
2011,7,F9,Frontier Airlines Inc.,Carrier Delay,11.98
2011,7,F9,Frontier Airlines Inc.,Other Delay,23.02
2011,7,F9,Frontier Airlines Inc.,On Time,134
2011,7,HA,Hawaiian Airlines Inc.,Carrier Delay,4.39
2011,7,HA,Hawaiian Airlines Inc.,Other Delay,2.61
2011,7,HA,Hawaiian Airlines Inc.,On Time,24
2011,7,MQ,American Eagle Airlines Inc.,Carrier Delay,10.82
2011,7,MQ,American Eagle Airlines Inc.,Other Delay,10.18
2011,7,MQ,American Eagle Airlines Inc.,On Time,315
2011,7,OO,SkyWest Airlines Inc.,Carrier Delay,40.88
2011,7,OO,SkyWest Airlines Inc.,Other Delay,86.12
